Q,Counter
46473.83,11755.1
46986.97,11943.5
47671.03,12416.2
48191.7,12763.84
46925.26,12978.71
48464.66,9781.43
48052.32,9589.1
50313.68,9886.888
50925.5,10239.02
51722.53,10585.96
51985.94,10954.6
52620.54,11261.35
53370.47,11516.64
54080.2,11877.66
54424.88,12083.11
55210.48,12165.77
55822.86,12334
56451.01,13108.18
56863.94,13475.64
57697.66,13917.22
58315.89,14325.66
58968.43,14557.83
59684.9,14826.18
60358.58,15390.05
61052.42,15809.15
61642.63,16075
62327.66,16506.64
62717.85,16743.78
63383.11,17262.04
64331.19,17544.12
64856.39,18156.18
65604.32,18604.88
45963.93,18901.5
32962.82,19483.89
14640.42,20036.71
11922.29,20348.27
8448.938,20557.74
6430.202,21323.64
5720.037,21713.61
5713.24,22240.93
5379.559,22776.69
5182.215,23366.7
5282.168,23665.45
5465.599,24059.92
5648.625,21114.78
5811.328,18421.11
5926.549,16118.98
5776.099,13961.44
6159.247,10729.32
5907.033,8236.864
4644.414,8106.25
6612.837,7199.088
6614.762,4723.143
6695.01,4564.871
7357.698,4778.442
7569.029,4943.627
7686.715,4569.809
7976.975,5268.867
8213.726,4507.108
8427.451,5180.762
8635.729,4983.627
8779.9,5794.485
9024.133,4561.12
9163.082,6104.13
9435.493,6274.095
9641.312,6352.465
9902.777,6524.705
10169.71,6720.898
10408.96,6810.299
10674.65,6970.707
10820.63,7148.389
11151.53,7234.869
8229.705,7439.986
6032.483,7634.529
3734.992,7794.68
2725.935,7989.003
2421.837,8163.365
2105.79,8373.661
2034.435,8596.913
2103.205,8706.171
2169.79,8971.444
2271.355,5646.29
2356.023,4711.183
2404.586,2692.17
1878.291,1846.921
2557.016,1364.582
2134.398,1089.077
2732.984,1068.989
2469.812,1126.567
2774.881,1175.637
3025.251,1231.548
3104.606,1293.852
3220.243,1353.974
3272.769,1424.641
3380.048,1501.391
3479.3,1488.954
3589.417,1337.729
3714.139,1715.88
3797.587,1792.161
3928.19,1851.902
3989.699,1930.906
4104.5,1959.335
4254.62,2071.876
4359.076,2198.071
4488.362,2293.982
4638.341,2346.992
4768.501,2456.155
4840.763,2574.115
4977.285,2632.671
5170.614,2758.034
5319.368,2797.746
5491.846,2953.149
3409.261,3013.904
3327.996,3181.002
3375.015,3322.342
3435.235,3451.658
3579.012,3567.446
3716.721,3716.632
3781.685,3802.387
3947.999,3946.761
4038.982,4095.486
4178.476,2382.242
4345.989,2498.861
3337.779,2603.536
4613.38,2749.743
4616.256,2833.427
4926.812,2948.877
5089.758,3083.578
5186.798,3241.086
5299.527,3397.899
5508.815,3507.591
5679.445,3680.176
5885.192,3668.693
6017.799,3416.568
6233.287,4145.348
6339.173,4354.679
6467.15,4508.616
6685.351,4642.355
6900.343,4868.508
7129.369,4976.014
7318.445,5161.631
7529.78,5404.62
7745.641,5646.402
7908.142,5765.464
8151.798,6008.766
8431.373,6278.571
8563.587,6506.299
8832.758,6739.593
9108.284,6915.646
9237.598,7180.212
9489.22,7342.19
9779.708,7662.255
7769.686,7968.631
7550.063,8119.055
4651.165,8461.455
4089.168,8605.926
4114.086,8899.797
4219.593,9225.63
4390.506,9585.426
4547.916,9901.243
4646.332,10075.2
4841.133,8928.534
5006.938,9236.566
5105.617,9412.179
4842.667,9692.657
4856.309,10044.49
5258.674,10386.25
5621.681,10575.65
5864.278,10712.34
6154.341,11143.59
6252.308,11470.96
6417.36,11775.44
6690.689,11672.8
6865.429,12398.44
7061.661,12860.32
7289.826,13078.75
7538.93,13474.97
7685.798,13841.76
7801.954,14241.54
8138.41,14610.24
8413.41,15036.86
8548.314,15279.38
8822.987,15559.71
9115.144,16076.48
9247.282,16567.83
9481.933,16807.95
9767.01,17314.03
10093.8,17676.28
10248.31,18102.13
10636.26,18337.31
10959.49,19035.25
11111.12,19544.76
11510.14,20021.67
8751.444,20591.52
6669.935,20869.74
5814.718,21477.59
5535.947,22186.67
5456.556,22728.62
5518.294,23210.01
5721.863,23721.67
5903.804,24288.46
6006.23,20799.93
6190.845,15415.23
6429.904,11173.79
6581.843,9753.154
6832.406,7201.737
6272.042,5692.25
7078.041,5031.916
7050.993,4260.008
7454.742,3553.423
7683.496,3660.226
8028.189,3810.85
8148.151,3927.631
8502.299,4032.764
8763.067,3520.489
8896.508,3647.204
9024.852,3922.909
9373.935,4548.822
9653.636,4593.335
9939.574,4194.068
10184.59,4923.692
10482.12,5081.097
10663.78,5155.509
10909.77,5308.226
11197.99,5432.158
11530.75,5588.74
11814.27,5656.047
12084.1,5830.227
12272.96,5995.792
12657.4,6158.56
12881.15,6324.977
13265.53,6490.343
13570.49,6626.978
14000.48,6868.414
10637.7,7057.953
8151.568,7154.381
4701.813,4241.275
4796.944,2276.28
3001.968,1616.769
2337.324,1397.865
2016.666,1360.806
1852.539,1392.523
1834.44,1408.672
1835.734,1466.154
1907.537,1520.325
1972.536,1573.91
2063.693,1634.374
976.1354,1699.736
1927.785,1729.287
2299.275,1144.128
2380.552,869.8837
2212.39,1957.374
2381.004,2024.723
2454.883,2075.941
2659.325,2138.828
2768.667,2237.004
2853.549,2345.642
2955.688,2425.78
3072.409,2527.695
3133.27,2604.857
3208.546,2704.528
3345.177,2753.569
3457.981,2827.773
3515.56,2983.939
3638.104,3086.982
3748.9,3165.061
3888.842,3287.712
3957.817,3409.361
4088.218,3474.109
4193.448,3601.572
4324.352,3727.711
4482.493,3841.201
4657.845,3957.601
4732.076,4128.938
2541.62,4264.372
2657.853,4342.539
2764.902,2741.927
2819.766,2638.852
2917.967,2723.349
3068.239,2799.953
3194.081,2922.949
3318.925,3039.754
3420.618,3107.348
3563.873,3245.985
3648.672,3372.456
3770.082,3525.558
3249.316,3601.092
4059.743,3185.894
4204.69,2794.203
4334.143,3965.605
4480.251,4222.508
4630.331,4375.895
4713.927,4457.521
4935.614,4624.051
5135.551,4831.187
5234.169,5037.463
5451.861,5135.42
5639.414,5335.589
5745.272,5565.645
5919.556,5671.151
6192.956,5928.746
6404.296,6133.983
6621.055,6256.044
6768.611,6460.457
7023.253,6706.762
7148.408,6940.944
7373.931,7171.382
7625.066,7337.954
7872.051,7628.594
8167.616,7813.135
8361.896,7948.409
8626.188,8234.832
8760.628,8539.752
9034.188,8672.929
6666.74,8966.663
5490.851,9267.561
4969.289,6889.917
5009.012,7014.586
5186.228,7304.724
5301.842,7571.902
5382.924,7835.254
5665.318,8105.099
5836.305,8359.098
6037.478,8641.473
6307.198,8837.271
5699.617,9071.552
6631.573,9358.382
7058.979,9553.059
7213.156,9114.015
7419.141,10230.68
7704.703,10398.71
7970.475,10753.94
8266.173,11076.86
8406.849,11337.33
8667.101,11504.04
8956.461,11928.22
9252.589,12348.47
9506.636,12540.15
9815.438,12925.08
9978.787,13321.72
10259.64,13695.19
10598.79,13932.23
10918.9,14365.93
11108.79,14643.63
11481.65,15041.8
11729.38,15549.71
12079.08,15999.06
12312.37,16403.72
12728.29,16725.19
13092.64,17050.87
13308.53,17323.85
13779.58,17771.08
14132.33,18338.73
14409.18,18840.32
14873.37,19311.41
10796.06,19669.86
9877.116,16412.33
9562.8,13895.36
9437.896,10035.45
9141.285,7859.125
9050.378,6685.727
9092.301,5210.294
9180.693,4625.319
9397.114,4391.922
9560.733,4086.187
9857.868,4224.435
10161.38,4350.624
9658.153,4454.764
10723.51,4564.292
10383.28,4218.564
10874.84,3304.448
11151.09,3253.589
11928.12,4364.25
12052.47,5248.836
12457.67,5395.217
12683.04,5300.696
13057.07,5741.188
13380.59,5817.457
13694.52,5959.385
14105.53,6164.439
14524.99,6255.161
14745.88,6375.369
15210.84,6553.602
15603.32,6737.892
15818.85,6865.9
16188.42,7025.364
16702.27,7198.062
17153.48,7293.001
17566.55,7485.96
17910.2,7667.797
18351.2,7892.334
18593.35,7986.817
18894.53,8218.959
19488.06,8406.899
19996.09,6300.23
16372.69,4328.333
10850.35,3446.626
8729.16,2905.262
7158.942,1972.144
5597.17,1830.205
3573.119,1784.063
2310.611,1789.911
1897.759,1847.274
1340.356,1914.894
1371.784,1977.526
1433.125,2046.258
1483.761,2114.393
1536.919,1742.997
1626.417,1577.176
1701.281,2335.985
1757.464,2415.914
1833.613,2353.765
1705.855,2530.688
1599.984,2635.748
1834.953,2741.026
2102.664,2781.606
2170.492,2898.335
2237.167,3009.222
2312.502,3055.488
2413.479,3110.533
2460.232,3258.764
2552.389,3380.924
2616.771,3425.315
2737.811,3574.123
2847.146,3711.521
2909.463,3771.797
3007.252,3838.066
3116.668,4005.649
3238.584,4151.986
3303.383,4224.057
3393.732,4372.61
3553.693,4534.934
3633.824,4612.563
3705.212,4758.776
2480.688,2360.86
2397.846,2076.687
2477.318,2120.11
2548.568,2218.786
2644.314,2343.056
2735.91,2462.624
2794.738,2523.972
2890.439,2689.394
2989.367,2810.646
3052.814,2877.954
3179.049,3043.141
2273.473,3136.578
3248.116,3271.933
3479.945,3194.732
3597.466,3560.865
3718.546,3733.763
3843.2,3809.676
3928.329,3973.198
4044.194,4105.235
4193.616,4247.144
4262.302,4329.743
4420.317,4555.364
4571.046,4751.957
4719.869,4841.201
4827.774,5069.354
4990.24,5249.199
5143.746,5352.769
5225.396,5523.003
5427.228,5746.647
5620.962,5968.802
5723.68,6213.873
5911.009,6411.158
6087.819,6631.188
6253.09,6809.029
6357.254,7047.98
6603.108,7312.368
6771.308,7432.01
6977.688,7552.973
7171.284,7882.024
7423.916,8188.487
7543.609,8328.477
7737.481,7603.423
7975.231,7287.521
8198.936,7474.864
8357.403,7693.429
8620.004,7967.489
8878.562,8237.487
9015.408,8374.813
9239.969,8481.53
9524.064,8840.361
9803.615,9085.271
9997.287,9346.178
10299.19,8755.663
10595.98,10074.45
10850.28,10163.27
11022.36,10646.32
11347.35,10897.46
11679.38,11165.39
12005.37,11476.99
12297.72,11781.06
12622.62,11955.3
12939.98,12240.43
13277.55,12669.55
13607.21,13022.82
13796.21,13281.22
14150.29,13645.79
14617.68,13832.05
14987.35,14242.88
15332.31,14578.55
15602.91,14950.69
16007.33,15376.78
16220.69,15584.78
16569.79,15941.05
16992.63,16352.49
17388.67,16838.69
17791.55,17196.84
18237.27,17542.77
18691.16,17946.4
18930.45,18195.15
19321.73,18681.48
19852.62,12960.85
16348.46,11083.01
15170,9824.471
14774.23,7302.77
14471.56,6461.04
14697.67,5796.196
14992.96,4730.804
15506.76,4333.582
15929.94,3554.071
16308.98,3612.797
16571.04,3779.303
17050.26,3888.531
17502.81,3453.847
17352.6,3754.024
18414.63,3560.852
18012.96,4358.367
19160.15,4276.109
19671.92,3879.465
20031.16,4094.431
20451.88,4314.793
20779.18,5002.597
21444.69,5134.334
21996.25,5292.358
22492.4,5417.786
22864.09,5552.735
23418.41,5632.503
24050.27,5698.78
24601.3,5921.819
25186.81,6090.211
25468.16,6235.456
26041.76,6349.469
26746.87,6503.827
27315.39,6630.941
27766.13,6771.65
28426.24,6943.471
28993.22,7148.211
29331.95,7312.374
29911.42,7479.445
30714.39,7657.213
31312.64,5367.222
31780.4,3850.892
32141.36,2071.946
23784.93,1687.025
20898.97,1683.521
18541.71,1745.502
17538.96,1820.6
15973.13,1877.918
15845.78,1918.897
15208.77,1990.847
14121.91,2055.598
14316.42,1832.26
13520.07,2198.877
13873.27,2281.69
13772.97,2318.92
14902.55,1856.833
15325.74,2408.898
14974.5,2593.792
15962.28,2669.516
16397,2774.782
16118.86,2879.457
17274.72,2928.862
17637.42,3063.99
17785.46,3148.235
18142.58,3212.618
18445.53,3338.372
18752.72,3463.31
19051.26,3577.54
19367.17,3704.799
19540.2,3779.901
19830.09,3918.259
20245.91,3991.62
20537.18,4109.197
20860.38,4257.333
21216.71,4409.768
21513.39,4458.492
21871.47,4655.596
22063.86,4782.566
22438.09,4937.419
22310.37,5019.597
22279.93,3356.75
22545.22,2344.782
22866.2,1818.37
23072.63,1595.193
23505.59,1672.934
23823.72,1721.014
24192.05,1786.059
24487.29,1856.409
24880.78,1928.788
25312.29,2006.792
25522.53,2102.001
25277.35,2208.315
26028.93,2302.562
26751.28,2242.13
26972.87,2500.156
27543.13,2560.131
27964.96,2669.862
28195.95,2801.393
28410.75,2831.505
28986.79,2961.131
29409.57,3086.871
29913.13,3206.234
30234.26,3272.284
30577.73,3396.887
30982.96,3535.842
31452.05,3673.482
31967.52,3826.679
32450.18,3949.157
32714.35,4092.737
33290.08,4172.145
33644.21,4302.845
34108.32,4455.945
34598.43,4613.093
35095.77,4767.643
35688.02,4849.83
36021.02,5031.561
36627.56,5218.295
37105.72,5313.538
37427.61,5530.508
37891.84,5707.029
38021.77,5808.573
38480.72,4440.748
38773.03,4557.985
39332.84,4725.792
39923.58,4918.934
40546.29,5031.763
40958.05,5168.148
41743.09,5344.244
42415.68,5456.465
42945.33,5685.91
43480.77,5882.199
44073.93,6058.769
44700.43,5946.897
44890.51,6422.341
45788.74,6615.486
46490.78,6841.631
47119.65,6956.681
47616.96,7172.603
48343.48,7421.024
48710.39,7570.987
49051.24,7819.049
50115.32,7935.361
50728.23,8161.579
51140.46,8473.496
51973.78,8730.956
52662.35,8993.787
53057.31,9154.068
53762.41,9447.519
54756.89,9591.103
55291.66,9882.739
55958.49,10134.26
56923.17,10378.5
57705.16,10626.82
58132.62,10927.85
58995.64,11259.55
59869.64,11409.17
60805.16,11725.24
61339.74,12073.19
62208.72,12256.32
63052.98,12561.27
48327.53,12884.89
48667.26,13048.8
27200.28,9861.102
20260.27,7596.255
14059.34,4933.208
12231.36,4986.337
10068.68,3760
9929.813,3500.567
9951.478,3173.576
10216.05,3239.031
10571.17,3347.309
10816.98,3451.258
11040.28,3562.138
11410.34,3632.375
11668.82,3703.647
12029.07,3380.84
11750.86,3166.189
12118.03,3032.429
12352.56,3752.506
13171.96,4411.496
13867.52,4511.81
14346.46,4626.718
14712.15,4733.456
15079.26,4857.715
15495.91,4965.378
15915.37,5118.508
16290.94,5256.674
16655.17,5335.799
16848.24,5540.67
17310.83,5680.25
17782.26,5757.449
18189.25,5914.087
18638.18,6067.012
19153.58,6236.353
19483.03,6325.72
19994.33,6500.192
20454.28,6607.01
20717.43,6808.579
21209.37,7015.151
17970.59,7127.684
15017.61,7295.094
12572.46,7496.649
8116.003,7606.889
6564.562,3649.092
5097.964,2737.596
3518.16,2474.555
2802.983,2510.092
2448.56,2367.268
1458.61,2433.51
1495.306,2515.007
1573.974,2595.163
1658.925,2695.457
1725.383,2743.035
1770.917,2821.302
1243.46,2908.031
1621.033,2522.906
1982.028,1780.14
2045.83,1780.14
1785.145,3182.314
1895.599,3383.299
2260.588,3439.59
2329.913,3536.482
2434.358,3653.73
2477.864,3769.373
2591.28,3844.937
2683.811,3975.238
2731.182,4039.224
2816.813,4149.406
2912.595,4267.253
3023.284,4403.788
3104.606,4527.582
3171.047,4648.666
3277.323,4732.721
3368.976,4869.737
3422.34,4998.117
3558.9,5135.229
3649.987,5287.63
3709.67,5456.257
3855.876,5590.338
3979.91,5687.676
4042.771,5832.798
4186.366,5987.636
4306.928,6173.608
4414.687,6342.853
4483.479,2203.256
4604.591,1765.728
4750.017,1806.042
4866.978,1850.89
4846.395,1917.348
5045.038,1998.325
5201.106,2085.333
5390.555,2151.812
5462.124,2222.219
5603.068,2309.065
5769.409,2362.475
5872.062,2446.295
5946.191,1548.98
6114.895,1640.093
6259.076,2725.803
6446.516,2842.969
6599.242,2950.763
6760.99,3061.667
6894.135,3153.514
7079.559,3247.402
7180.972,3357.283
7335.177,3469.986
7514.598,3600.185
7705.135,3643.858
7899.503,3782.979
8033.84,3889.65
8226.604,4008.398
8423.054,4157.827
8531.024,4261.227
8736.92,4400.249
8956.953,4473.876
9211.9,4612.275
9364.186,4741.974
6539.809,4843.138
5339.011,5009.517
5425.599,5153.78
5602.417,5320.559
5738.266,5405.45
5883.609,5571.635
6100.65,5727.946
6274.917,3797.772
6360.05,3696.513
6533.315,3723.12
6706.532,3862.732
5260.179,3931.409
6140.39,4055.303
7228.091,4178.022
7412.116,4324.14
7517.861,4462.535
7699.664,4598.542
7885.085,4744.075
8056.839,4836.906
8293.533,3736.815
8526.706,4958.648
8728.156,5295.846
8962.192,5390.195
9181.166,5598.884
9404.896,5781.075
9643.002,5896.73
9845.174,6087.118
10092.32,6289.816
10238.8,6389.233
10483.19,6654.981
10699.54,6847.579
11008.61,6953.636
11302.14,7127.586
11602.14,7381.75
11884.89,7642.591
12209.73,7748.831
12368.69,7973.68
12716.73,8194.06
13046.95,8409.477
12770.64,8504.431
12941.27,8823.551
12751.72,9101.464
12913.7,9334.676
13075.75,9603.657
13336.86,9825.057
13625.7,10061.04
13796.54,7574.086
14185.48,5436.438
14372.74,3801.464
14669.03,2623.293
14659.34,2615.532
14828.69,2728.86
15313.01,2823.894
15830.75,2948.347
16116.72,3072.068
16424.15,3137.655
16783.84,3291.248
17099.64,3410.476
17406.38,3526.115
17771.61,2532.033
18123.96,2923.961
18499.34,3757.237
18668.01,3971.818
19104.11,4122.947
19257.29,4231.707
19639,4354.267
19962.25,4539.705
20393.78,4686.963
20757.25,4869.256
21155.94,5017.298
21529.14,5188.43
21986.81,5343.226
22178.38,5466.659
22646.52,5606.182
22986.18,5755.434
23387.71,5929.465
23588.44,6107.24
19217.82,6319.465
15803.41,6419.8
13603.98,6616.004
11362.35,6832.81
10970.55,6947.236
10662.67,7138.215
10489.97,7332.991
10340.38,7557.76
10439.4,5610.889
10506.36,4616.203
10702.78,3869.577
10861.56,3936.787
9611.975,4050.882
10465.05,4205.939
10065.12,4343.124
10726.87,4421.405
10900.13,4477.986
11824.2,4674.564
11770.91,4799.303
12040.42,4926.599
12195.8,4562.539
12495.79,3919.074
12707.21,5356.313
12815.26,5024.034
13023.51,5660.299
13206.23,5851.687
13447.58,5949.203
13632.43,6112.047
13800.89,6285.477
14026.9,6470.034
14173.67,6597.819
14387.62,6765.93
14595.59,6940.072
14806.88,7105.624
15021.55,7347.162
15269.62,7569.628
15522.05,7670.045
15638.09,7951.177
15872.5,8133.937
16135.5,8310.819
16381.43,8445.34
15950.4,8682.353
15965.87,8886.765
16185.45,9082.881
16306.61,9345.328
16562.16,9521.801
16853.47,9750.891
17086.21,9922.867
17376.64,7864.959
17595.24,5033.924
17850.29,3574.844
17984.96,2703.356
18280.46,1955.138
18592.78,1409.428
18898.95,1404.703
19174.31,1449.594
19380.54,1502.142
19683.37,1557.988
19832.23,1602.79
20146.04,1678.723
20477.71,1717.689
20841.03,1806.458
20985.54,1847.74
21317.74,1392.357
21655.25,1108.373
21984.32,2045.997
22136.8,2107.103
22487.21,2205.573
22814.4,2308.597
23248.16,2347.229
23482.75,2433.114
23868.86,2517.156
24079.37,2595.386
24444.51,2683.159
24799.62,2785.057
25191.35,2873.496
25589.09,2917.747
25846.79,3060.742
26287.31,3116.464
26485.43,3243.449
26886,3365.091
27275.38,3420.231
15926.13,3556.332
10853.87,3658.615
8277.751,3746.024
6849.737,3851.442
6968.206,3980.039
7190.564,4101.328
7403.338,4225.477
7653.651,2868.376
7820.385,2790.793
8069.995,2847.307
8324.917,2946.197
8574.705,3039.142
8680.262,3160.655
8309.156,3218.298
8267.786,3336.012
9432.75,3452.379
9738.9,3571.871
9974.48,3649.985
10240.39,3109.767
10383.43,3696.967
10746.98,3989.454
11069.1,4152.918
11232.67,4296.85
11521.74,4433.261
11806.47,4526.124
12122.57,4638.426
12498.64,4783.545
12841.04,4882.383
13175.62,5060.592
13345.07,5235.071
13789.62,5320.754
14022.98,5515.911
14437.83,5660.741
14603.09,5766.027
15075.87,5880.02
15402.06,6068.967
15749,6270.048
16182.15,6368.634
16606.97,6561.456
16822.23,6742.701
17190.82,6927.816
13869.83,7100.251
11545.14,7309.849
8314.697,7506.874
6270.883,7690.278
5274.17,7778.792
3764.618,8049.012
3660.507,8261.066
2949.674,5261.541
2878.242,5261.541
2856.877,2679.756
2986.252,2589.807
3092.338,2570.067
3180.711,2678.333
3278.831,2774.713
3034.288,2865.022
2406.597,2966.481
3313.541,3060.63
2915.524,3175.586
3584.573,3236.599
3821.779,2963.922
3747.713,2175.699
4040.311,2960.635
4136.887,3444.641
4265.966,3834.303
4356.844,3958.924
4442.251,4035.874
4571.618,4174.504
4719.923,4319.786
4860.865,4449.3
4926.963,4599.884
5030.715,4760.336
5186.662,4848.386
5320.375,5008.542
5474.812,5187.139
5577.69,5367.684
5704.384,5442.494
5882.867,5664.249
5959.582,5849.057
6115.344,6008.808
6294.292,6179.171
6346.729,6292.158
6525.767,6476.025
6620.029,6585.045
6777.018,6815.168
6911.359,6999.088
7115.083,7200.625
7272.623,7301.518
7418.189,4933.4
7633.241,4200.585
7809.962,3685.306
7901.538,3608.589
8068.182,3751.884
8297.72,3867.509
8527.813,4002.271
8633.471,4140.658
8822.806,4219.739
9040.545,4311.508
9275.299,4559.645
9378.673,4495.874
9640.932,3158.896
9890.729,4751.316
10003.87,5178.532
10213.59,5271.438
10415.14,5447.309
10671.41,5641.627
10906.09,5826.701
11128.89,5994.22
11394.68,6157.822
11524.32,6263.66
11623.7,6422.618
12012.48,6660.806
12293.99,6845.894
12420.75,7034.786
12742.13,7244.485
13003.99,7458.813
13281.41,7589.627
13488.36,7820.318
13769.67,8037.761
14036.61,8268.922
13175.85,8409.917
12872.13,8677.81
12855.19,8912.301
13057.7,9131.194
13317.32,9272.455
13550.26,9528.519
13807.19,9758.012
14047.08,7390.548
14333.02,5215.967
14461.61,3619.628
14699.75,2159.395
14941.06,1889.849
14892.13,1757.948
14103.41,1749.76
14940.01,1752.924
15877.88,1812.649
16178.89,1881.428
16438.96,1934.19
16666.29,1994.572
16884,2042.29
17190.28,1674.781
17363.81,2093
17702.56,2000.821
17995.39,1844.186
18344.14,2391.625
18579.63,2456.523
18863.23,2570.131
19098.09,2610.177
19445.63,2708.868
19746.53,2789.214
20064.93,2839.098
20443.9,2915.321
20742.62,3015.272
21059.34,3121.25
21248.32,3167.534
21585.97,3285.6
21987.75,3374.356
22334.6,3423.544
22716.49,3503.17
23025.79,3643.103
23385.64,3752.492
23591.05,3878.087
17123.77,3955.949
12066,4077.446
7499.695,4126.206
6294.567,4260.369
5955.66,4379.174
5959.557,2769.578
6101.092,2823.782
6185.093,2239.385
6319.228,2097.711
6487.425,2172.435
6648.186,2210.59
6731.896,2311.701
5151.99,2382.356
4989.991,2465.265
7186.599,2543.317
5214.138,2638.179
6941.582,2641.381
7699.361,2739.695
7867.228,2376.803
8030.825,2619.637
8235.792,2787.675
8336.192,3150.022
8564.22,3257.105
8692.469,3358.273
8844.687,3466.582
9096.062,3559.037
9278.212,3667.834
9458.457,3769.523
9659.313,3903.637
9872.733,4020.939
10126.68,4088.544
10320.64,4242.766
10414.08,4373.96
10679.55,4446.37
10940.9,4594.029
11068.65,4721.93
11368.28,4846.605
11500.25,4979.96
11715.81,5141.201
11977.57,5300.053
10613.42,5384.171
9893.425,5548.977
9261.785,5697.315
8981.468,5883.601
8753.151,5974.967
8752.984,3723.992
8806.565,2153.85
8976.697,2043.901
9118.63,1952.289
9260.876,2038.004
9373.677,2081.943
9551.798,2172.051
9209.626,2279.719
9140.011,2334.139
9394.853,2435.214
10004.21,2500.573
10024.04,2607.11
10450.51,1983.425
10595.65,2303.646
10762.45,2930.341
10912.74,2827.63
11028.5,3096.225
11204.44,3217.451
11300.9,3340.82
11541.89,3393.103
11729.21,3477.61
11892.01,3644.078
12072.84,3753.049
12176.23,3896.667
12385.52,4016.684
12573.55,4151.333
12754.54,4281.978
12949.44,4415.584
13145.75,4564.171
13388.61,4632.585
13600.39,4759.5
13716.58,4967.135
13893.51,5115.656
14182.54,5274.02
14435.79,5456.323
14652.34,5594.26
14915.77,5784.409
15031.13,5935.429
15223.4,6103.968
15476.99,4646.71
15684.68,4051.03
15955.61,4103.531
16087.61,4245.451
16360.09,4344.019
16640.59,4498.012
16766.62,4649.781
17074.63,4717.727
17267.68,4881.21
17474.95,5035.718
17668.63,5207.002
17947.46,5355.102
18249.6,4919.063
18408.96,5529.652
18650.33,5875.275
18915.35,6064.962
19165.45,6221.231
19411.67,6387.897
19719.7,6573.24
20060.9,6786.173
20221.13,6971.338
20490.33,7168.275
20804.31,7360.628
21020.25,7464.184
21315.53,7668.952
21627.55,7968.442
21996.69,8193.862
22169.99,8294.505
22479.57,8554.725
22793.07,8811.16
23152.17,8946.288
23347.6,9181.418
23728.61,9481.593
24071.87,9747.438
24245.14,9976.594
24594.97,10241.69
25038.47,10555.5
25408.9,10709.5
25617.47,8350.704
25993.41,6445.834
26389.17,4713.482
26588.9,3948.06
26929.81,2663.688
27290.25,1575.23
27746.5,1427.648
27954.52,1442.516
28374.51,1479.104
28783.32,1527.081
28981.29,1582.973
29366.94,1613.796
29750.73,1671.864
30227.38,1293.121
30519.84,1446.816
30984.66,1579.963
31370.84,1063.58
31779.03,1799.275
32011.76,2010.325
32572.59,2065.018
33012.63,2132.056
33401.91,2199.111
33682.44,2235.089
34173.59,2288.69
34651.69,2372.028
35072.49,2454.951
35605.95,2494.25
36153.35,2574.399
36412.89,2650.299
37017.77,2718.293
37548.77,2757.821
38023.86,2855.423
38504.05,2942.066
38989.38,2977.415
39458.43,3096.906
39716.29,3179.035
40373.27,3228.521
41005.04,3329.623
41293.75,3433.564
38343.34,3519.635
36589.27,2331.55
35337.35,1702.23
34772.68,1762.789
34820.29,1802.297
35099.23,1874.795
35495.43,1952.843
35846.86,2017.89
36247.88,2088.019
36485.71,2166.843
36827.88,2257.765
37311.62,2330.565
35371.25,2373.038
36909.63,1487.558
37066.85,2556.851
39025.18,2637.493
39296.46,2732.249
39697.39,2842.154
40120.46,2900.518
40622.22,2968.39
40851.36,3090.248
41352.61,3206.997
41847.6,3291.058
42077.8,3291.058
42560.99,3504.49
42887.89,3628.392
43358.66,3689.064
43833.92,3854.66
44213.34,4004.196
44696.66,4069.626
45266.44,4231.134
45512.6,4339.591
46050.07,4444.272
46467.35,4598.796
46972.61,4769.67
47290.91,4869.422
47828.82,5034.839
48452.83,5244.351
48736.34,5433.236
49374.15,5502.017
49885.36,5755.415
45573.83,3811.304
43095.99,2764.27
42002.68,2591.513
42266.85,2694.142
42607.46,2804.03
43061.24,2921.414
43440.22,3086.674
43822.47,3161.662
44006.47,3289.544
44563.23,3415.722
44972.73,3567.153
45213.44,3622.354
42934.59,3621.433
45092.73,3006.285
46324.75,4037.521
46698.57,4195.096
47290.38,4331.682
47761.48,4484.143
47998.86,4666.684
48214.78,4786.749
48842.79,4970.927
49366.2,5124.667
49781.42,5202.78
50334.16,5449.583
50757.64,5666.49
51184.69,5742.674
51496.07,6001.708
52049.64,6184.188
52308.03,6403.259
52547.73,6594.094
53237.19,6797.4
53701.74,7022.46
54278.19,7172.319
54777.39,7423.857
55344.69,7625.67
55683.75,7727.956
56325.38,8021.168
56800.85,8292.389
57324.38,8519.747
57830.83,6434.266
29436.61,6574.347
15024.33,6644.165
4130.669,6905.082
3329.691,7111.722
3414.47,7322.502
3484.716,7591.812
3633.718,7811.981
3760.625,8083.706
3836.222,8031.546
3990.944,7955.923
4127.307,8270.952
4220.149,9015.541
4382.355,9308.114
4515.53,9571.574
4345.323,9727.384
4103.396,9986.795
4907.756,10250.76
5066.416,10496.77
5242.704,10815.55
5325.647,11070.63
5530.318,11353.64
5704.28,11353.64
5800.245,11848.88
5980.601,12058.66
6180.67,12384.53
6353.824,12673.52
6558.501,13002.25
6746.891,13199.71
6956.158,13587.66
7058.33,13887.48
7248.562,14206.1
7514.169,14374.43
7686.11,14830.37
7888.877,15252.49
8162.363,15608.31
8374.55,16030.9
8600.792,12603.8
8720.637,9696.984
9035.972,5998.77
9201.961,4809.272
6434.01,3382.475
4706.549,2689.447
3804.793,1847.513
3874.15,1679.184
3812.799,1619.84
3901.352,1665.639
4014.241,1705.176
4132.464,1762.85
